id_str,group,topic_tweet_count,topic_orig_tweet_count,statuses_count,favourites_count,classifier_score,followers_count,friends_count,friend_follow_ratio,days_since_create,condition,block
776172560383868928,1,2,0,113256,109998,0.456,4268.54999999999,4992.95,1.07202932930774,2063,t,01_50
17756037,1,1,0,178466.95,37653,0.402,4268.54999999999,4992.95,1.03989782264931,4746.6,c,01_51
1361460858879172612,1,1,1,15607,60221,0.21,4268.54999999999,4992.95,1.01858304297329,448,t,01_8
2366183468,1,1,1,176072,72306,0.55,4268.54999999999,459,0.0319444444444444,2992,c,01_68
463135276,1,1,0,20482,31216,0.21,4268.54999999999,1757,0.165023936919178,3769,t,01_43
952820028839088128,1,1,0,178466.95,2063,0.474,4268.54999999999,1459,0.153248661698331,1576,t,01_68
347630195,1,1,0,57586,74680,0.578,4268.54999999999,4992.95,1.03537936913896,3933,c,01_70
99408825,1,1,0,178466.95,194297.6,0.576,4268.54999999999,4992.95,0.739946973044631,4518,t,01_1
1401962648128790531,1,1,0,67720,59891,0.53,4268.54999999999,4992.95,1.07553386211104,336,t,01_0
56481865,1,1,0,178466.95,194297.6,0.344,4268.54999999999,4992.95,1.09470081135903,4683,c,01_1
1088806153,1,2,0,178466.95,194297.6,0.559164835164835,4268.54999999999,2268,0.296795291039895,3402,c,01_2
1055580380554805249,1,1,0,46951,37983,0.218,4268.54999999999,4992.95,1.0131717597471,1292,c,01_0
1159334854632210432,1,1,0,178466.95,194297.6,0.6357,4268.54999999999,4992.95,1.01795332136445,1006,t,01_73
1341673081,1,1,0,30120,11741,0.04,4268.54999999999,306,0.0428352169666527,3316,c,01_43
756477823,1,1,0,27736,24474,0.122,4268.54999999999,4992.95,1.10009786103733,3556,t,01_3
999759383830679553,1,1,0,178466.95,194297.6,0.42,4268.54999999999,4992.95,1.09329626197096,1446,c,01_73
3420511259,1,1,0,142536,153876,0.396,4268.54999999999,4992.95,1.04594133167779,2461,c,01_1
1075262950229843968,1,2,1,15462,15285,0.016,4268.54999999999,4992.95,0.971428571428571,1238,t,01_54
3126162236,1,1,0,169375,183554,0.62,4268.54999999999,4992.95,0.892341653931058,2595,t,01_73
231119535,1,1,0,110655,132637,0.396,4268.54999999999,4992.95,1.04670658682635,4151,t,01_60
581264313,1,1,0,9485,105325,0.418,4268.54999999999,4992.95,1.01942815249267,3646,c,01_70
137930016,1,1,0,162277,33828,0.208,4268.54999999999,4992.95,1.06428439860011,4395,c,01_51
896496644656685056,1,1,0,178466.95,194297.6,0.408,4268.54999999999,1297,0.239970419670919,1731,t,01_2
485685223,1,1,1,178466.95,145955,0.62,4268.54999999999,917,0.195194556665958,3744,t,01_68
817073086071709696,1,1,0,176027,176381,0.458,4268.54999999999,4992.95,1.09993566373579,1950,c,01_73
1198245080294993922,1,1,1,34996,13287,0.15,4268.54999999999,3730,0.809678819444444,898,c,01_0
1950854582,1,1,0,7669,9659,0.042,4268.54999999999,4979,1.08402263822377,3134,t,01_3
1484702418,1,1,1,82973,86770,0.58,4268.54999999999,4992.95,1.09782369751594,3260,c,01_6
130452219,1,2,1,42250,71818,0.398,4268.54999999999,1771,0.403552721475746,4416,t,01_61
25097977,1,1,0,80159,8187,0.02,4268.54999999999,4928,1.15325222274216,4746.6,c,01_3
251207493,1,1,1,73756,194297.6,0.6357,4184,2753,0.658064516129032,4104,c,01_4
1354578617376907273,1,2,0,86300,8831,0.262,4166,4992.95,1.19990400767939,467,t,01_0
76679287,1,1,0,178466.95,194297.6,0.578,4049,4992.95,1.23456790123457,4611,c,01_1
72791338,1,1,0,54989,23088,0.388,4008,941,0.23497131454228,4626,t,01_43
1228568017929482240,1,1,0,168013,194297.6,0.448,3993,4084,1.0227841762644,815,t,01_73
701881709202112513,1,1,1,26377,45820,0.452,3993,1570,0.393340010015023,2268,t,01_4
1191030450187362304,1,1,0,102751,194297.6,0.546,3967,2419,0.609879032258065,918,t,01_32
243820194,1,1,0,133025,194297.6,0.546,3885,4874,1.25450334534225,4120,t,01_1
47708754,1,1,0,178466.95,80599,0.6357,3829,4980,1.30052219321149,4710,c,01_7
102842573,1,1,0,34932,51220,0.342,3782,4855,1.28363732487444,4505,t,01_70
1427692245822681098,1,1,0,51912,104577,0.226,3656,4992.95,1.36696745966639,265,t,01_32
473238229,1,2,0,103822,194297.6,0.594,3596,4992.95,1.39115929941618,3758,t,01_50
41060663,1,1,0,178466.95,21332,0.178,3540,319,0.090369951990963,4739,c,01_68
2558839177,1,1,1,20272,5399,0.032,3531,491,0.139297848244621,2890,t,01_43
901716608208556033,1,1,0,8119,93787,0.378,3495,4616,1.32065217391304,1717,t,01_70
1233107892602957825,1,1,1,64931,133135,0.596,3444,4449,1.29172714078374,802,c,01_16
1289303903444635653,1,1,1,35114,86338,0.422,3439,1645,0.478488372093023,647,c,01_4
2771168784,1,2,1,7092,39155,0.252,3407,2155,0.632629107981221,2813,t,01_61
17815602,1,1,1,117884,53899,0.374,3245,3688,1.13647566235367,4746.6,t,01_84
16379015,1,1,0,66676,52354,0.526,3244,4941,1.52295839753467,4746.6,t,01_7
293944193,1,1,0,64567,183168,0.426,3237,2980,0.920630018529957,4022,t,01_4
2386087811,1,1,0,162612,22278,0.356,3212,3257,1.0140056022409,2987,t,01_51
389588669,1,1,1,178466.95,189122,0.63,3187,4992.95,1.56932245922208,3862,t,01_64
250691621,1,1,0,178466.95,194297.6,0.6357,3166,4992.95,1.57909693716451,4105,c,01_64
406455364,1,1,0,81963,65460,0.6357,3102,3988,1.2855301321302,3837,c,01_7
2699160330,1,1,0,178466.95,194297.6,0.578,3040,2072,0.681683656691878,2838,t,01_2
892690032934387712,1,2,1,25920,96612,0.588,3010,2956,0.982065758884092,1741,c,01_61
1357352052,1,1,0,21959,7996,0.034,2948,1602,0.543574092912852,3310,c,01_48
19834493,1,1,0,2544,1494,0.004,2885,1074,0.372487872487872,4746.6,t,01_48
569189014,1,1,0,14762,12023,0.15,2834,1350,0.476543209876543,3659,t,01_49
2653488732,1,1,0,178466.95,141373,0.598,2785,4491,1.61234745154343,2853,c,01_73
525712266,1,1,0,6746,76625,0.162,2782,2487,0.89399928135106,3707,t,01_70
163626482,1,1,0,178466.95,194297.6,0.474,2737,3205,1.1709276844412,4325,t,01_1
888446363779944448,1,1,0,1609,142,0.066,2735,625,0.228801169590643,1753,c,01_43
1323006179002429443,1,1,0,6582,20542,0.088,2725,3218,1.18085106382979,554,t,01_40
822999677448704000,1,1,0,150568,31818,0.28,2667,4560,1.70952023988006,1934,c,01_51
1261399130309607430,1,2,0,36937,17922,0.466,2611,3029,1.16003062787136,724,c,01_74
28725944,1,1,0,178466.95,103156,0.338,2601,1822,0.700614911606457,4746.6,t,01_77
143409707,1,1,0,80632,5977,0.088,2592,2472,0.953721558040879,4379,c,01_3
14213597,1,1,0,149719,32282,0.192,2562,2587,1.00975419430355,4746.6,c,01_77
1363649877637435395,1,1,0,90954,126395,0.402,2529,2772,1.09604743083004,442,c,01_32
3393921311,1,1,0,80849,131550,0.6357,2524,165,0.0657425742574257,2476,c,01_60
1068456438781988864,1,1,0,40715,26930,0.252,2521,4983,1.97620935765266,1256,c,01_44
1314495788286988288,1,1,0,7294,65196,0.489538461538461,2514,4605,1.83141153081511,578,c,01_0
592489826,1,1,0,67453,87548,0.452,2507,2412,0.962121212121212,3634,t,01_60
2420712286,1,1,0,178466.95,194297.6,0.6357,2412,4992,2.06920845420638,2974,t,01_64
4495338088,1,1,0,42602,152430,0.444,2403,3573,1.48668885191348,2337,t,01_33
1281156659465916417,1,1,0,30731,63422,0.6357,2328,3053,1.31129240017175,670,t,01_0
39143124,1,1,0,73860,145458,0.492,2322,4951,2.13172621609987,4746.6,t,01_33
410942780,1,1,0,161683,77601,0.502,2311,2582,1.11721453287197,3831,c,01_77
345112635,1,1,0,158280,45884,0.6357,2311,1939,0.839100346020761,3937,t,01_5
360786607,1,2,0,178466.95,39595,0.598,2275,2512,1.10413005272408,3912,c,01_5
366693274,1,1,0,118694,194297.6,0.54,2253,1815,0.805678793256433,3902,t,01_66
856105484222443520,1,2,0,75970,86251,0.572,2231,1988,0.891129032258065,1842,c,01_2
762990810614857728,1,1,0,18010,2298,0.372,2201,82,0.0376930063578564,2099,c,01_60
4176756573,1,2,0,41937,57785,0.6357,2175,4590,2.10983455882353,2370,c,01_74
2313760934,1,1,1,178466.95,194297.6,0.574,2150,2126,0.98884239888424,3024,c,01_64
418153272,1,1,1,52506,87864,0.592,2123,4992.95,2.3545197740113,3822,c,01_6
838177842030657536,1,1,0,42742,17144,0.016,2120,4770,2.24941065535125,1892,t,01_44
2891937729,1,1,0,58292,106713,0.614,2119,4394,2.07311320754717,2722,t,01_6
1481841577,1,1,0,41160,6099,0.09,2115,2646,1.25094517958412,3262,t,01_49
984738183886729221,1,1,0,22473,161278,0.338,2061,2143,1.03976721629486,1487,c,01_31
268537487,1,1,0,16909,48787,0.11,2040,3703,1.81479666829985,4070,c,01_15
11886562,1,1,0,178466.95,161063,0.406,2010,4992.95,2.48682247637991,4746.6,c,01_64
170438644,1,1,0,58048,14960,0.21,1963,2558,1.30295315682281,4307,c,01_49
2428325685,1,1,0,25729,23877,0.072,1960,3544,1.80775114737379,2971,t,01_44
212674817,1,1,1,99473,60639,0.428,1952,1756,0.899641577060932,4202,c,01_84
1169170209716002816,1,1,0,18794,131050,0.516,1930,1824,0.945106162610047,979,t,01_31
1289090059644424192,1,1,0,146233,112692,0.498,1904,659,0.346456692913386,648,t,01_18
320599876,1,1,0,63634,33033,0.122,1896,1857,0.979441222983658,3977,t,01_48
859449332625485825,1,1,0,158485,194297.6,0.6,1887,4778,2.53125,1833,t,01_64
1973424456,1,1,0,15767,154641,0.292,1844,3378,1.83143631436314,3124,t,01_33
1178802739402432517,1,1,1,33793,12,0.12,1794,1923,1.07186629526462,952,t,01_8
434372382,1,1,1,68357,194297.6,0.56,1783,3428,1.92208520179372,3802,c,01_56
22476329,1,1,0,33909,96876,0.406,1771,2812,1.58747178329571,4746.6,c,01_33
269337969,1,1,0,49308,76890,0.402,1767,4991,2.82352941176471,4068,t,01_6
4675263566,1,1,0,114880,72843,0.584,1752,2251,1.28465487735311,2323,t,01_89
431766511,1,1,0,86468,42295,0.6357,1743,4457,2.55619266055046,3805,t,01_7
2348620467,1,2,0,51565,194297.6,0.566,1710,4992.95,2.92226767971946,3003,c,01_50
14422265,1,1,0,141970,46235,0.184,1702,4369,2.56605989430417,4746.6,c,01_39
516933159,1,1,0,63719,23650,0.062,1674,344,0.205970149253731,3716,c,01_48
1061233680570556418,1,1,0,178466.95,194297.6,0.352,1642,983,0.598904443091905,1276,c,01_55
1244670972713730050,1,1,1,22076,184264,0.618,1635,3732,2.28178484107579,770,t,01_56
18688648,1,1,0,22544,764,0.14,1626,216,0.133374308543331,4746.6,c,01_48
3270212306,1,1,0,145012,77089,0.322,1543,313,0.203367875647668,2499,t,01_77
2904756867,1,2,1,6564,5476,0.052,1537,2209,1.4369310793238,2714,c,01_10
36728321,1,2,1,25370,4688,0.388,1423,398,0.280196629213483,4746.6,c,01_61
2984380845,1,2,1,95967,2322,0.512,1413,902,0.638613861386139,2668,c,01_5
1415062574773723136,1,1,0,142193,10328,0.382,1398,2057,1.4710507505361,300,t,01_51
2343274136,1,1,0,33075,13803,0.194,1390,1979,1.4234363767074,3007,c,01_49
2768923612,1,1,0,50313,66499,0.366,1367,1293,0.945906432748538,2795,c,01_60
1331289300999172101,1,1,1,7333,5464,0.014,1358,3094,2.27740986019132,531,c,01_8
527282670,1,1,0,9186,1338,0.166,1343,1379,1.02678571428571,3706,t,01_49
1583509170,1,1,0,56956,75359,0.514,1319,1574,1.19318181818182,3225,t,01_60
1379407004888891393,1,1,0,25331,82461,0.6357,1317,1591,1.20789074355083,398,t,01_28
1181988066493440000,1,1,0,18846,130102,0.588,1305,2809,2.15160796324655,943,c,01_17
949344373090680832,1,1,1,128542,194297.6,0.416,1282,466,0.363990646921278,1585,c,01_72
84242805,1,1,1,7228,401,0.018,1265,622,0.492101105845182,4583,c,01_9
1316300520965976067,1,1,0,10097,36864,0.264,1263,4992,3.9501582278481,573,c,01_44
1307516915229679616,1,1,0,93327,139998,0.504,1262,1235,0.978622327790974,597,c,01_32
424333686,1,1,0,175237,194297.6,0.45,1250,2720,2.17505995203837,3814,c,01_45
9654302,1,1,0,77735,27227,0.152,1249,4417,3.5344,4746.6,t,01_39
1331848608,1,1,1,58769,55056,0.376,1246,2354,1.88853247794707,3320,t,01_6
1067175082987044865,1,1,0,78930,101033,0.44,1202,757,0.630091438071488,1260,c,01_32
21892798,1,1,1,105698,6796,0.07,1197,3337,2.78631051752922,4746.6,t,01_39
1535599734,1,2,1,19419,9933,0.088,1183,4928,4.16300675675676,3245,t,01_10
569439868,1,1,0,20913,33643,0.278,1172,4802,4.09462915601023,3659,c,01_44
751318259232829440,1,1,0,28281,150754,0.33,1162,1386,1.19260533104041,2132,c,01_31
2541012107,1,1,1,178466.95,54537,0.6357,1155,660,0.571799307958478,2920,t,01_11
1450049578602991617,1,1,0,7911,12626,0.232,1154,934,0.80952380952381,203,t,01_40
899259777049657346,1,1,0,64804,115614,0.6357,1129,3877,3.43185840707965,1723,t,01_28
834014431,1,1,0,53043,74687,0.428,1125,4992.95,4.44138543516874,3519,t,01_7
1118449106,1,1,0,178466.95,53211,0.468,1109,438,0.395495495495496,3392,t,01_11
867340604166082562,1,1,0,44660,146796,0.492,1107,1218,1.10018050541516,1811,c,01_31
979745256668147712,1,1,0,3306,12288,0.218,1099,4597,4.18,1501,t,01_44
1415305029221822464,1,2,1,5481,15853,0.102,1093,736,0.673674588665448,299,t,01_54
164293723,1,1,1,4070,20981,0.03,1073,2164,2.01582867783985,4323,t,01_9
3188340544,1,1,0,51431,12654,0.526,1073,1056,0.984171322160149,2576,t,01_12
4060071683,1,1,1,15803,5749,0.02,1048,1020,0.973307912297426,2385,t,01_30
2720694216,1,1,0,48087,68104,0.608,1041,2963,2.84452975047985,2830,c,01_7
179497156,1,1,0,113595,307,0.014,995,813,0.817269076305221,4283,c,01_93
354480094,1,1,0,31044,26190,0.152,983,3118,3.16971544715447,3922,c,01_47
2411608416,1,2,1,1443,3040,0.164,947,345,0.364978902953586,2967,c,01_75
722080359689621504,1,1,0,44664,87013,0.17,941,1807,1.91932059447983,2212,c,01_13
55947935,1,1,0,69587,42184,0.35,911,4984,5.46600877192982,4685,c,01_7
835245366324957186,1,1,0,16335,28697,0.21,897,1944,2.16592427616927,1900,c,01_69
1217054338515918848,1,1,0,5950,69705,0.518,893,397,0.445190156599553,846,c,01_81
740232886335492096,1,1,0,52157,59565,0.536,887,1587,1.78828828828829,2162,c,01_89
43212672,1,1,0,45177,66003,0.554,885,887,1.00225733634312,4729,c,01_94
295915639,1,1,0,76504,36430,0.262,884,665,0.752542372881356,4018,t,01_63
1409761972825042944,1,1,0,7913,18448,0.35,881,752,0.853741496598639,315,t,01_40
1401936348081229830,1,1,0,34776,26196,0.208,856,1317,1.53792298716453,336,t,01_80
1100762237285756930,1,1,0,25163,25678,0.05,838,751,0.896305125148987,1167,c,01_14
4005042695,1,1,0,8740,7178,0.152,837,1289,1.53937947494033,2393,c,01_49
377563442,1,1,0,5182,10159,0.02,835,1074,1.28588516746411,3883,c,01_15
460617733,1,1,0,152399,3743,0.1,834,511,0.613173652694611,3772,t,01_93
806748667839287296,1,1,0,47199,62526,0.278,833,1975,2.36930455635492,1979,t,01_13
203254488,1,2,0,35608,185214,0.368,811,969,1.19458128078818,4224,t,01_42
1291302284077367297,1,1,0,27156,8726,0.01,804,1742,2.16521739130435,642,c,01_69
1346364452539490304,1,1,0,41940,194297.6,0.548,780,1506,1.92957746478873,490,t,01_31
1608635352,1,1,0,17366,20070,0.17,775,642,0.82860824742268,3215,c,01_49
59736477,1,1,1,53989,23538,0.38,767,793,1.03385416666667,4673,c,01_84
1464622181380407302,1,1,0,17758,57247,0.138,751,1282,1.7061170212766,163,t,01_32
3576945315,1,1,0,14939,58559,0.41,751,1080,1.4375,2436,c,01_60
1486755657437093905,1,1,0,6929,12962,0.136,750,482,0.643142476697736,102,c,01_40
810251916714377216,1,1,0,1475,3149,0.034,737,373,0.506775067750677,1969,t,01_67
1142191763718885376,1,1,0,81800,170242,0.474,730,4347,5.94801641586867,1053,t,01_17
1490010324354969603,1,1,0,15823,19048,0.106,724,3103,4.28137931034483,93,c,01_44
24329569,1,1,0,178466.95,668,0.138,700,1123,1.60342368045649,4746.6,c,01_93
390786545,1,1,0,33801,53396,0.13,691,876,1.26734104046243,3860,t,01_46
813136916916957185,1,1,0,91371,13797,0.436,684,1517,2.21605839416058,1961,t,01_89
1445778235891933189,1,1,0,4309,11204,0.12,683,930,1.36111111111111,215,c,01_80
39085694,1,1,0,15731,27638,0.182,681,924,1.35630498533724,4746.6,c,01_33
1258065547360702464,1,1,0,5182,48865,0.6357,679,2018,2.96911764705882,733,c,01_28
3304228298,1,1,0,77082,103053,0.376,679,1825,2.68529411764706,2472,c,01_13
1463928838803578886,1,1,1,8605,56752,0.5,653,87,0.134556574923547,165,c,01_16
1139205386546962432,1,1,0,11272,10617,0.022,648,1939,2.98921417565485,1061,c,01_69
2594834904,1,1,1,58076,143162,0.594,647,975,1.50617283950617,2871,t,01_56
948991973427482624,1,1,0,4817,68035,0.144,646,928,1.43585780525502,1586,c,01_13
809491514,1,1,0,112237,53999,0.45,645,1049,1.62538699690402,3531,t,01_65
1469493451251200003,1,1,0,56676,47545,0.6357,638,1351,2.11580594679186,150,c,01_89
1241738736624427016,1,1,0,62702,54475,0.278,628,2344,3.72813990461049,778,t,01_35
1503338909333274624,1,1,0,772,8156,0.144,624,4992.95,8.0064,56,t,01_58
1413123191137001475,1,1,0,13146,7325,0.268,622,2882,4.62760834670947,305,c,01_52
70546087,1,2,1,6794,11566,0.132,611,1276,2.08660130718954,4634,c,01_75
3222692589,1,1,0,104148,53043,0.276,608,1333,2.19047619047619,2567,t,01_36
745697524464357376,1,1,0,43740,38055,0.38,608,95,0.157635467980296,2147,t,01_63
219925338,1,1,0,178466.95,119621,0.074,606,1026,1.69192751235585,4183,c,01_45
1470683886380326921,1,2,1,6335,18050,0.052,606,489,0.807248764415156,147,c,01_54
1235005111606358017,1,1,1,16804,19793,0.088,598,997,1.6661101836394,797,t,01_72
20974449,1,1,0,56975,49399,0.508,592,610,1.03035413153457,4746.6,t,01_94
1096660824075182080,1,1,0,8409,4012,0.064,590,543,0.920473773265651,1179,c,01_14
1487826162101501953,1,1,0,5807,0,0.252,589,336,0.571186440677966,99,c,01_40
767140747057303552,1,1,0,53612,106581,0.42,554,950,1.71351351351351,2088,c,01_66
1261754052121149440,1,1,0,2373,42154,0.144,549,939,1.70909090909091,723,c,01_78
242104229,1,1,0,146212,91318,0.6357,545,1045,1.91575091575092,4124,c,01_65
370559808,1,1,0,22871,31875,0.322,539,1076,1.99444444444444,3896,t,01_33
2541634585,1,1,0,5638,21705,0.6357,538,1321,2.45269016697588,2898,c,01_28
1404750042498482177,1,1,0,16141,18768,0.194,538,1078,2.00185528756957,328,c,01_80
2373502603,1,1,0,19148,14295,0.086,533,3161,5.92134831460674,2988,t,01_58
1266960008958246913,1,1,0,45188,25650,0.396,524,748,1.42666666666667,709,t,01_89
943395908141633536,1,1,0,122059,194297.6,0.6357,522,555,1.06309751434034,1602,t,01_31
49342675,1,1,1,6503,4648,0.044,514,1228,2.38640776699029,4705,c,01_9
1304503355356708869,1,2,0,61379,140600,0.518,508,456,0.897838899803536,605,c,01_42
27315111,1,1,0,93927,188802,0.314,505,1114,2.20355731225296,4746.6,t,01_66
4258453096,1,1,0,7137,11504,0.134,503,718,1.4265873015873,2359,c,01_20
491467701,1,1,0,47489,21551,0.162,499,86,0.174,3738,t,01_48
885618920,1,1,0,45602,96534,0.284,479,807,1.68333333333333,3492,t,01_66
138149521,1,1,0,72945,86711,0.6357,475,1153,2.42436974789916,4394,c,01_65
253779553,1,1,0,72060,172178,0.382,467,301,0.645299145299145,4099,c,01_66
49672020,1,1,0,27925,383,0.034,466,683,1.46466809421842,4704,t,01_15
204905167,1,1,0,40972,142774,0.394,464,1732,3.72688172043011,4220,c,01_19
1310582984131649536,1,1,1,12174,11492,0.074,462,2019,4.36285097192225,588,t,01_8
852254508000346112,1,1,0,29300,22231,0.168,460,949,2.06073752711497,1853,t,01_36
1345037681491914755,1,1,0,15123,25780,0.488,460,747,1.62255965292842,493,c,01_28
1238813936,1,1,1,15470,6,0.208,452,253,0.560706401766004,3354,t,01_84
1436801485845811200,1,1,0,20930,12884,0.386,451,354,0.785398230088496,240,c,01_89
548356204,1,2,1,1585,10002,0.072,447,401,0.897321428571429,3683,c,01_75
1345039456366039042,1,1,1,47318,128990,0.282,446,1158,2.59284116331096,493,c,01_56
2463854064,1,1,0,178466.95,77155,0.332,445,980,2.19955156950673,2936,t,01_93
1442037224875315201,1,2,0,39821,25,0.288,445,450,1.01121076233184,226,c,01_91
1442950706915315712,1,1,0,23325,23150,0.162,442,716,1.61851015801354,223,t,01_35
1167054392782217216,1,1,1,6915,9692,0.144,440,2503,5.67800453514739,984,c,01_8
1237014019585835008,1,1,0,18648,53742,0.332,440,943,2.140589569161,791,t,01_17
1492102905930915840,1,1,0,3196,579,0.138,439,671,1.52727272727273,87,t,01_80
1420378276502069249,1,1,0,13007,36220,0.08,439,131,0.3,285,c,01_71
3676295055,1,1,0,78602,82285,0.438,437,1028,2.34931506849315,2427,t,01_65
1412142131620294666,1,1,1,6320,56365,0.154,435,1162,2.66743119266055,308,c,01_72
2843884504,1,1,0,11962,2214,0.006,431,656,1.52083333333333,2753,c,01_15
4135764503,1,1,0,11994,194297.6,0.25,430,1102,2.55916473317865,2375,t,01_31
996985747633770496,1,2,0,18489,60532,0.322,429,2095,4.87441860465116,1454,c,01_50
188429762,1,1,0,35072,37378,0.17,428,862,2.01165501165501,4261,c,01_46
951888906131312640,1,1,0,6884,13353,0.054,427,541,1.26635514018692,1578,t,01_14
989952556507025408,1,1,0,6661,6302,0.122,427,167,0.392523364485981,1473,t,01_67
535620128,1,1,0,5866,11191,0.002,419,1552,3.69761904761905,3698,t,01_15
368659821,1,1,0,43263,18979,0.224,418,1300,3.10501193317422,3899,c,01_47
4453932082,1,1,0,51438,1850,0.096,418,415,0.992840095465394,2341,c,01_36
147755710,1,1,1,124464,54491,0.336,416,352,0.84652278177458,4368,c,01_11
1134529749974507521,1,1,0,98580,31736,0.3,413,577,1.39613526570048,1074,c,01_18
3233841925,1,1,1,3357,4530,0.022,407,129,0.318627450980392,2533,t,01_30
3311234389,1,1,0,71558,7864,0.336,404,358,0.88641975308642,2465,t,01_63
975753410506035200,1,1,0,3060,8494,0.09,403,263,0.653465346534653,1512,t,01_67
1430646932523962371,1,1,0,23461,27000,0.268,402,1070,2.6575682382134,257,c,01_17
871284527670239232,1,1,0,48153,47193,0.566,399,992,2.4825,1801,t,01_12
777968343110316033,1,1,0,42671,28015,0.174,393,968,2.45939086294416,2058,c,01_36
562012974,1,2,0,16088,47993,0.166,393,466,1.18527918781726,3667,t,01_42
1036234199404109824,1,1,1,14736,52056,0.126,391,618,1.57908163265306,1345,c,01_72
29148325,1,1,0,33939,74043,0.502,390,642,1.64450127877238,4746.6,t,01_94
929847555172765696,1,2,0,18044,7408,0.112,387,589,1.52061855670103,1639,t,01_91
1309841835049840642,1,1,0,5225,31384,0.348,386,714,1.84754521963824,590,c,01_20
1483000159965437953,1,1,0,27157,10918,0.396,384,431,1.12207792207792,113,c,01_89
2470631287,1,1,0,110724,92082,0.138,382,1444,3.77284595300261,2932,t,01_45
1132035849670021120,1,1,0,6911,15498,0.114,382,454,1.18798955613577,1081,c,01_67
2576217458,1,1,0,178466.95,16643,0.33,381,664,1.74083769633508,2882,c,01_93
38705211,1,1,0,26655,55034,0.194,380,838,2.20209973753281,4746.6,t,01_66
951675319727075328,1,1,1,5049,1735,0.292,376,426,1.13262599469496,1579,c,01_16
1859752526,1,1,0,16084,11402,0.306,374,3252,8.67466666666667,3161,c,01_22
978900906254233601,1,1,0,10123,9323,0.364,374,296,0.792,1504,c,01_20
1378829136349818880,1,2,0,23019,21040,0.184,373,704,1.88502673796791,400,c,01_91
1417952885518868486,1,1,0,44742,26084,0.192,370,1241,3.34770889487871,292,t,01_35
844525779266482176,1,2,1,12953,16322,0.066,370,681,1.83827493261456,1874,c,01_87
1132088606955171840,1,1,0,5333,1024,0.048,368,489,1.32791327913279,1081,t,01_67
831061486986354688,1,1,0,19626,35406,0.2,365,1289,3.52459016393443,1912,c,01_38
133016958,1,1,0,12499,8124,0.016,360,898,2.49030470914127,4408,c,01_15
23603771,1,1,0,60034,10027,0.086,356,341,0.957983193277311,4746.6,t,01_79
76698629,1,1,0,22495,2512,0.086,355,1529,4.29775280898876,4611,c,01_47
17680940,1,1,0,69666,6917,0.048,354,1282,3.61408450704225,4746.6,c,01_79
31416978,1,1,0,71568,34600,0.276,351,1068,3.03693181818182,4746.6,t,01_47
2392758002,1,1,0,4507,6923,0.054,350,441,1.25925925925926,2976,t,01_15
1372952553697185841,1,1,0,21981,67938,0.324,349,1416,4.04857142857143,416,c,01_17
1311882152376754177,1,1,0,10866,11006,0.33,348,1628,4.6676217765043,585,c,01_82
1268943950737543170,1,1,0,17658,180010,0.308,341,145,0.426900584795322,703,c,01_31
1327744944086257666,1,1,0,31157,34246,0.164,338,892,2.63421828908555,541,c,01_35
1346887403772932097,1,1,0,3561,4519,0.212,336,698,2.07418397626113,488,t,01_80
319579498,1,1,0,42270,16628,0.034,334,2001,5.97611940298507,3978,t,01_79
1459314888497676288,1,1,0,6216,9837,0.026,334,382,1.14328358208955,178,t,01_78
1500163160279601158,1,1,1,2619,4,0.178,331,15,0.0481927710843373,65,c,01_34
1337139364783120387,1,1,0,138,223,0.118,328,153,0.468085106382979,515,t,01_41
1186911791470780416,1,1,0,33062,99038,0.6357,328,143,0.437689969604863,930,t,01_81
477124489,1,1,0,60560,147590,0.286,327,896,2.73475609756098,3754,c,01_66
1192238652841168896,1,1,0,42122,79795,0.174,327,249,0.76219512195122,915,t,01_55
1304855679656755203,1,1,0,24637,64177,0.496,326,174,0.535168195718654,604,t,01_81
936840446394945536,1,1,0,45947,36580,0.23,324,1459,4.49230769230769,1620,c,01_35
3925910668,1,1,0,14419,7775,0.112,324,1092,3.36307692307692,2403,t,01_47
2462926046,1,2,0,19642,24324,0.6357,324,532,1.64,2937,c,01_74
1200382703771815936,1,1,0,27749,194297.6,0.274,314,2122,6.73968253968254,892,c,01_19
1360837722781310976,1,1,0,131264,108190,0.6357,313,306,0.977707006369427,450,c,01_18
1037702428517380096,1,1,0,23943,43408,0.4,306,485,1.58306188925081,1341,t,01_20
16358303,1,1,0,68698,107998,0.17,304,2064,6.77049180327869,4746.6,t,01_19
2544278935,1,2,1,36512,9829,0.6357,303,1053,3.46710526315789,2897,t,01_74
1336666938353782789,1,1,0,23626,76515,0.402,297,453,1.52348993288591,516,t,01_81
848932347974041600,1,1,0,178466.95,151423,0.084,296,641,2.16161616161616,1862,t,01_45
1428621786934091784,1,2,0,335,0,0.108,291,2272,7.78424657534247,263,t,01_87
2517940161,1,2,1,13155,209,0.088,291,935,3.20547945205479,2932,c,01_10
1468718890448470024,1,1,1,8602,2054,0.154,291,342,1.17465753424658,152,t,01_34
1260267101144530944,1,1,0,8791,24340,0.078,289,423,1.46206896551724,727,t,01_14
1237637391868813312,1,1,1,10518,3653,0.108,283,188,0.665492957746479,790,t,01_34
777762481057898496,1,1,0,46905,48774,0.422,282,1306,4.61837455830389,2059,t,01_23
899285324,1,1,0,8691,50600,0.588,276,1805,6.51985559566787,3486,c,01_57
1279105687495286789,1,1,0,11809,1718,0.034,276,655,2.36823104693141,675,t,01_78
